# Time-averaged data for fix myat3
# TimeStep v_myeng
30500 -644217
30600 -644227
30700 -644235
30800 -644247
30900 -644269
31000 -644308
31100 -644351
31200 -644378
31300 -644389
31400 -644389
31500 -644381
31600 -644363
31700 -644340
31800 -644316
31900 -644294
32000 -644273
32100 -644255
32200 -644240
32300 -644227
32400 -644218
32500 -644210
32600 -644203
32700 -644196
32800 -644193
32900 -644190
33000 -644187
33100 -644186
33200 -644186
33300 -644191
33400 -644200
33500 -644217
33600 -644238
33700 -644259
33800 -644276
33900 -644290
34000 -644302
34100 -644310
34200 -644314
34300 -644311
34400 -644303
34500 -644288
34600 -644265
34700 -644236
34800 -644208
34900 -644188
35000 -644174
35100 -644167
35200 -644166
35300 -644172
35400 -644180
35500 -644190
35600 -644201
35700 -644212
35800 -644225
35900 -644236
36000 -644244
36100 -644249
36200 -644255
36300 -644261
36400 -644265
36500 -644265
36600 -644262
36700 -644259
36800 -644255
36900 -644249
37000 -644239
37100 -644222
37200 -644197
37300 -644168
37400 -644139
37500 -644114
37600 -644097
37700 -644087
37800 -644089
37900 -644098
38000 -644113
38100 -644130
38200 -644145
38300 -644160
38400 -644173
38500 -644183
38600 -644189
38700 -644194
38800 -644198
38900 -644203
39000 -644208
39100 -644214
39200 -644220
39300 -644225
39400 -644231
39500 -644239
39600 -644253
39700 -644272
39800 -644298
39900 -644326
40000 -644353
