# Time-averaged data for fix myat3
# TimeStep v_myeng
14200 -639704
14300 -639700
14400 -639693
14500 -639685
14600 -639676
14700 -639664
14800 -639649
14900 -639632
15000 -639613
15100 -639593
15200 -639574
15300 -639557
15400 -639544
15500 -639538
15600 -639538
15700 -639542
15800 -639550
15900 -639558
16000 -639566
16100 -639575
16200 -639586
16300 -639598
16400 -639609
16500 -639623
16600 -639637
16700 -639651
16800 -639665
16900 -639677
17000 -639686
17100 -639693
17200 -639698
17300 -639701
17400 -639702
17500 -639699
17600 -639688
17700 -639667
17800 -639635
17900 -639601
18000 -639574
18100 -639557
18200 -639548
18300 -639544
18400 -639545
18500 -639551
18600 -639562
18700 -639577
18800 -639597
18900 -639617
19000 -639635
19100 -639650
19200 -639663
19300 -639671
19400 -639673
19500 -639671
19600 -639665
19700 -639656
19800 -639645
19900 -639635
20000 -639625
20100 -639617
20200 -639610
20300 -639602
20400 -639592
20500 -639582
20600 -639571
20700 -639561
20800 -639550
20900 -639539
21000 -639532
21100 -639528
21200 -639527
21300 -639532
21400 -639545
21500 -639567
21600 -639600
21700 -639634
21800 -639660
21900 -639676
22000 -639683
22100 -639685
22200 -639683
22300 -639678
22400 -639669
22500 -639659
22600 -639645
22700 -639630
22800 -639615
22900 -639600
23000 -639587
23100 -639574
23200 -639563
23300 -639553
23400 -639542
23500 -639529
23600 -639513
23700 -639496
23800 -639483
23900 -639477
24000 -639479
24100 -639488
24200 -639506
24300 -639529
24400 -639555
24500 -639579
24600 -639597
24700 -639613
24800 -639625
24900 -639635
25000 -639643
25100 -639650
25200 -639654
25300 -639658
25400 -639663
25500 -639670
25600 -639677
25700 -639681
25800 -639683
25900 -639683
26000 -639681
26100 -639673
26200 -639660
26300 -639643
26400 -639625
26500 -639605
26600 -639587
26700 -639571
26800 -639558
26900 -639549
27000 -639543
27100 -639543
27200 -639549
27300 -639561
27400 -639581
27500 -639607
27600 -639638
27700 -639663
27800 -639679
27900 -639687
28000 -639691
28100 -639690
28200 -639685
28300 -639677
28400 -639666
28500 -639653
28600 -639639
28700 -639622
28800 -639606
28900 -639589
29000 -639576
29100 -639566
29200 -639558
29300 -639554
29400 -639552
29500 -639550
29600 -639548
29700 -639546
29800 -639544
29900 -639543
30000 -639544
30100 -639543
30200 -639543
30300 -639547
30400 -639559
30500 -639583
30600 -639616
30700 -639647
30800 -639670
30900 -639686
31000 -639696
31100 -639700
31200 -639698
31300 -639692
31400 -639683
31500 -639669
31600 -639649
31700 -639626
31800 -639605
31900 -639587
32000 -639573
32100 -639562
32200 -639557
32300 -639556
32400 -639559
32500 -639563
32600 -639568
32700 -639576
32800 -639584
32900 -639591
33000 -639599
33100 -639606
33200 -639612
33300 -639618
33400 -639623
33500 -639627
33600 -639632
33700 -639634
33800 -639634
33900 -639630
34000 -639624
34100 -639617
34200 -639609
34300 -639597
34400 -639577
34500 -639544
34600 -639500
34700 -639466
34800 -639449
34900 -639446
35000 -639452
35100 -639467
35200 -639491
35300 -639517
35400 -639540
35500 -639560
35600 -639577
35700 -639592
35800 -639606
35900 -639618
36000 -639628
36100 -639637
36200 -639644
36300 -639650
36400 -639656
36500 -639660
36600 -639664
36700 -639668
36800 -639672
36900 -639676
37000 -639680
37100 -639685
37200 -639690
37300 -639693
37400 -639691
37500 -639684
37600 -639671
37700 -639651
37800 -639627
37900 -639601
38000 -639577
38100 -639557
38200 -639544
38300 -639532
38400 -639524
38500 -639517
38600 -639511
38700 -639506
38800 -639503
38900 -639503
39000 -639503
39100 -639504
39200 -639509
39300 -639522
39400 -639544
39500 -639572
39600 -639601
39700 -639626
39800 -639644
39900 -639656
40000 -639661
