# Time-averaged data for fix myat3
# TimeStep v_myeng
28300 -322391
28400 -322391
28500 -322390
28600 -322390
28700 -322390
28800 -322390
28900 -322390
29000 -322390
29100 -322389
29200 -322389
29300 -322389
29400 -322390
29500 -322391
29600 -322393
29700 -322396
29800 -322399
29900 -322401
30000 -322402
30100 -322403
30200 -322404
30300 -322405
30400 -322405
30500 -322406
30600 -322406
30700 -322406
30800 -322405
30900 -322404
31000 -322402
31100 -322401
31200 -322399
31300 -322398
31400 -322398
31500 -322398
31600 -322399
31700 -322400
31800 -322401
31900 -322402
32000 -322403
32100 -322404
32200 -322405
32300 -322406
32400 -322407
32500 -322407
32600 -322407
32700 -322406
32800 -322406
32900 -322406
33000 -322406
33100 -322405
33200 -322406
33300 -322406
33400 -322405
33500 -322405
33600 -322404
33700 -322402
33800 -322401
33900 -322400
34000 -322399
34100 -322398
34200 -322398
34300 -322397
34400 -322395
34500 -322393
34600 -322392
34700 -322391
34800 -322390
34900 -322389
35000 -322388
35100 -322387
35200 -322387
35300 -322387
35400 -322386
35500 -322387
35600 -322389
35700 -322391
35800 -322392
35900 -322393
36000 -322395
36100 -322397
36200 -322398
36300 -322398
36400 -322399
36500 -322400
36600 -322401
36700 -322402
36800 -322404
36900 -322406
37000 -322407
37100 -322407
37200 -322407
37300 -322406
37400 -322405
37500 -322403
37600 -322402
37700 -322400
37800 -322398
37900 -322397
38000 -322396
38100 -322396
38200 -322395
38300 -322393
38400 -322391
38500 -322390
38600 -322390
38700 -322389
38800 -322387
38900 -322387
39000 -322387
39100 -322387
39200 -322388
39300 -322388
39400 -322390
39500 -322391
39600 -322391
39700 -322392
39800 -322392
39900 -322392
40000 -322392
