# Time-averaged data for fix myat3
# TimeStep v_myeng
20200 -325629
20300 -325623
20400 -325620
20500 -325619
20600 -325618
20700 -325618
20800 -325620
20900 -325622
21000 -325627
21100 -325637
21200 -325651
21300 -325675
21400 -325702
21500 -325724
21600 -325734
21700 -325737
21800 -325734
21900 -325726
22000 -325713
22100 -325699
22200 -325683
22300 -325669
22400 -325657
22500 -325646
22600 -325638
22700 -325630
22800 -325623
22900 -325617
23000 -325612
23100 -325608
23200 -325606
23300 -325607
23400 -325608
23500 -325612
23600 -325623
23700 -325641
23800 -325664
23900 -325686
24000 -325702
24100 -325710
24200 -325714
24300 -325714
24400 -325710
24500 -325702
24600 -325689
24700 -325677
24800 -325665
24900 -325655
25000 -325645
25100 -325637
25200 -325631
25300 -325628
25400 -325626
25500 -325625
25600 -325625
25700 -325625
25800 -325628
25900 -325632
26000 -325636
26100 -325643
26200 -325651
26300 -325660
26400 -325672
26500 -325690
26600 -325712
26700 -325734
26800 -325748
26900 -325756
27000 -325756
27100 -325751
27200 -325739
27300 -325724
27400 -325710
27500 -325697
27600 -325687
27700 -325679
27800 -325671
27900 -325663
28000 -325655
28100 -325646
28200 -325638
28300 -325631
28400 -325625
28500 -325620
28600 -325615
28700 -325612
28800 -325611
28900 -325613
29000 -325618
29100 -325628
29200 -325643
29300 -325662
29400 -325681
29500 -325698
29600 -325710
29700 -325717
29800 -325719
29900 -325719
30000 -325715
30100 -325707
30200 -325695
30300 -325681
30400 -325666
30500 -325653
30600 -325642
30700 -325634
30800 -325629
30900 -325625
31000 -325625
31100 -325626
31200 -325628
31300 -325630
31400 -325633
31500 -325634
31600 -325636
31700 -325639
31800 -325642
31900 -325644
32000 -325646
32100 -325648
32200 -325652
32300 -325655
32400 -325659
32500 -325663
32600 -325670
32700 -325675
32800 -325678
32900 -325681
33000 -325681
33100 -325681
33200 -325680
33300 -325675
33400 -325666
33500 -325656
33600 -325643
33700 -325627
33800 -325612
33900 -325600
34000 -325591
34100 -325585
34200 -325582
34300 -325585
34400 -325592
34500 -325602
34600 -325620
34700 -325645
34800 -325670
34900 -325688
35000 -325697
35100 -325699
35200 -325698
35300 -325696
35400 -325691
35500 -325683
35600 -325674
35700 -325663
35800 -325650
35900 -325637
36000 -325625
36100 -325616
36200 -325609
36300 -325603
36400 -325598
36500 -325595
36600 -325595
36700 -325595
36800 -325598
36900 -325607
37000 -325624
37100 -325651
37200 -325679
37300 -325700
37400 -325711
37500 -325716
37600 -325715
37700 -325709
37800 -325701
37900 -325689
38000 -325675
38100 -325661
38200 -325648
38300 -325637
38400 -325628
38500 -325622
38600 -325618
38700 -325616
38800 -325617
38900 -325617
39000 -325619
39100 -325623
39200 -325628
39300 -325635
39400 -325643
39500 -325658
39600 -325682
39700 -325711
39800 -325732
39900 -325743
40000 -325746
